Trip_ID,Person_ID,Year,Total_Stops,Trip_Count,Start_Time,Arrival_Time,Trip_Time,Travel_Time,Wait_Time,Duration,Total_Distance,Original_Place_1,Original_Place_2,Original_Purpose_1,Original_Purpose_2,Destination_1,Destination_2,Dest_Purpose_1,Dest_Purpose_2,Starting_LGA,Ending_LGA,Trip_Purpose,Link_Mode,Dist_1,Dist_2,Dist_3,Dist_4,Dist_5,Dist_6,Dist_7,Mode_1,Mode_2,Mode_3,Mode_4,Mode_5,Mode_6,Mode_7,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7
Y18H3090419P01T01,Y18H3090419P01,2018,3,1,440,535,95,83,12,475.0,51.87,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Whittlesea (C),Melbourne (C),Work Related,Train,16.93,34.32,0.62,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,20,48.0,15.0,0.0,0.0,0.0,0.0
Y18H3090419P01T02,Y18H3090419P01,2018,3,2,1010,1110,100,89,11,0.0,51.65,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Whittlesea (C),Change Mode,Train,0.62,36.83,14.2,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,15,49.0,25.0,0.0,0.0,0.0,0.0
Y18H3090422P01T01,Y18H3090422P01,2018,4,1,410,545,135,129,6,410.0,39.09,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Whittlesea (C),Melbourne (C),Work Related,Train,0.88,11.06,25.7,1.46,0.0,0.0,0.0,Walking,Public Bus,Train,Walking,0,0,0,3,56.0,55.0,15.0,0.0,0.0,0.0
Y18H3090422P01T02,Y18H3090422P01,2018,4,2,955,1085,130,117,13,0.0,39.09,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Whittlesea (C),Change Mode,Train,1.46,25.7,11.06,0.88,0.0,0.0,0.0,Walking,Train,Public Bus,Walking,0,0,0,15,45.0,52.0,5.0,0.0,0.0,0.0
Y18H3090503P02T01,Y18H3090503P02,2018,3,1,420,515,95,85,10,460.0,35.56,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Wyndham (C),Melbourne (C),Work Related,Train,5.45,29.4,0.71,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,20,50.0,15.0,0.0,0.0,0.0,0.0
Y18H3090503P02T02,Y18H3090503P02,2018,3,2,975,1075,100,95,5,0.0,35.53,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Wyndham (C),Change Mode,Train,0.71,29.4,5.42,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,15,60.0,20.0,0.0,0.0,0.0,0.0
Y18H3090531P01T01,Y18H3090531P01,2018,3,1,600,675,75,65,10,180.0,30.78,Accommodation,Survey Home,At Home,At home,Social Place,Social NEC,Social,Social (NEC),Wyndham (C),Melbourne (C),Social,Train,5.97,24.18,0.63,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,15,35.0,15.0,0.0,0.0,0.0,0.0
Y18H3090531P01T02,Y18H3090531P01,2018,3,2,855,915,60,55,5,0.0,30.5,Social Place,Social NEC,Social,Social (NEC),Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Wyndham (C),Change Mode,Train,0.63,24.18,5.69,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,15,30.0,10.0,0.0,0.0,0.0,0.0
Y18H3090531P02T01,Y18H3090531P02,2018,3,1,600,675,75,65,10,180.0,30.78,Accommodation,Survey Home,At Home,At home,Social Place,Social NEC,Social,Social (NEC),Wyndham (C),Melbourne (C),Social,Train,5.97,24.18,0.63,0.0,0.0,0.0,0.0,Vehicle Passenger,Train,Walking,0,0,0,0,15,35.0,15.0,0.0,0.0,0.0,0.0
Y18H3090531P02T02,Y18H3090531P02,2018,3,2,855,915,60,55,5,0.0,30.5,Social Place,Social NEC,Social,Social (NEC),Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Wyndham (C),Change Mode,Train,0.63,24.18,5.69,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Passenger,0,0,0,0,15,30.0,10.0,0.0,0.0,0.0,0.0
Y18H3100203P01T01,Y18H3100203P01,2018,3,1,400,467,67,62,5,133.0,36.38,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Maroondah (C),Melbourne (C),Work Related,Train,3.52,32.51,0.35,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,13,38.0,11.0,0.0,0.0,0.0,0.0
Y18H3100203P01T05,Y18H3100203P01,2018,3,5,1020,1081,61,58,3,0.0,36.32,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Maroondah (C),Change Mode,Train,0.35,32.51,3.46,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,5,45.0,8.0,0.0,0.0,0.0,0.0
Y18H3100304P01T01,Y18H3100304P01,2018,3,1,450,490,40,37,3,580.0,10.72,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Port Phillip (C),Melbourne (C),Work Related,Train,1.36,8.24,1.12,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,15,12.0,10.0,0.0,0.0,0.0,0.0
Y18H3100304P01T02,Y18H3100304P01,2018,3,2,1070,1125,55,45,10,0.0,10.72,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Port Phillip (C),Change Mode,Train,1.12,8.24,1.36,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,20.0,15.0,0.0,0.0,0.0,0.0
Y18H3100416P02T01,Y18H3100416P02,2018,5,1,510,560,50,45,5,490.0,6.59,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Moreland (C),Melbourne (C),Work Related,Train,0.2,5.26,0.13,0.78,0.22,0.0,0.0,Walking,Tram,Walking,Train,Walking,0,0,10,20.0,5.0,5.0,5.0,0.0,0.0
Y18H3100416P02T02,Y18H3100416P02,2018,5,2,1050,1095,45,38,7,15.0,6.59,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Moreland (C),Change Mode,Train,0.22,0.78,0.13,5.26,0.2,0.0,0.0,Walking,Train,Walking,Tram,Walking,0,0,5,5.0,3.0,20.0,5.0,0.0,0.0
Y18H3100431P01T01,Y18H3100431P01,2018,3,1,405,445,40,35,5,335.0,6.94,Accommodation,Survey Home,At Home,At home,Workplace,Workplace NEC,Work Related,Own Workplace,Moreland (C),Yarra (C),Work Related,Train,2.29,4.23,0.41,0.0,0.0,0.0,0.0,Bicycle,Train,Walking,0,0,0,0,15,10.0,10.0,0.0,0.0,0.0,0.0
Y18H3100431P01T02,Y18H3100431P01,2018,3,2,780,810,30,28,2,0.0,7.45,Workplace,Workplace NEC,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Yarra (C),Moreland (C),Change Mode,Train,0.41,4.23,2.8,0.0,0.0,0.0,0.0,Walking,Train,Bicycle,0,0,0,0,3,10.0,15.0,0.0,0.0,0.0,0.0
Y18H3100528P02T01,Y18H3100528P02,2018,7,1,390,516,126,112,14,539.0,22.05,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Maribyrnong (C),Port Phillip (C),Work Related,Train,0.09,2.41,0.18,14.68,0.09,4.57,0.01,Walking,Public Bus,Walking,Train,Walking,Tram,Walking,5,8.0,7.0,39.0,10.0,42.0,1.0
Y18H3100528P02T02,Y18H3100528P02,2018,7,2,1055,1170,115,96,19,0.0,22.78,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Port Phillip (C),Maribyrnong (C),Change Mode,Train,0.05,4.79,0.63,14.68,0.05,2.18,0.39,Walking,Walking,Walking,Train,Walking,Public Bus,Walking,5,20.0,2.0,35.0,4.0,20.0,10.0
Y18H3100530P01T03,Y18H3100530P01,2018,4,3,420,486,66,59,7,534.0,20.69,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Maribyrnong (C),Yarra (C),Work Related,Train,2.63,14.68,2.56,0.81,0.0,0.0,0.0,Vehicle Passenger,Train,Train,Walking,0,0,0,5,46.0,3.0,5.0,0.0,0.0,0.0
Y18H3100530P01T04,Y18H3100530P01,2018,5,4,1020,1077,57,40,17,243.0,20.13,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Yarra (C),Maribyrnong (C),Change Mode,Train,0.81,2.56,14.68,1.86,0.21,0.0,0.0,Walking,Train,Train,Public Bus,Walking,0,0,5,5.0,24.0,4.0,2.0,0.0,0.0
